Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3,e2vNO2,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S
735809.8354,31.9,29.5875,24.375,24.25,172,16,2.25,0.016897912,0.735166898,0.781060606,1.36975,5.42475,0.123,0.03475,0.0195,5.151,7.60475,0.09725,1.98055,115.000575,74.0925,3.015,396.83325,27.1625,40.23,0.1065
735809.8382,32.1125,30.05,25,24,173.25,16,3,0.01741649,0.716129032,0.789141414,1.201,4.9075,0.13275,0.03,0.024,4.72275,7.49625,0.081,1.990525,116.729575,74.0575,3.465,399.6625,27.26,40.765,-0.145
735809.8413,31.66,31.77,25,24,172.2,18.2,5.4,0.01793279,0.716129032,0.789141414,0.755,4.0012,0.0608,0.0168,0.0142,4.0354,7.525,0.0384,1.94464,103.90872,62.28,3.4,388.125,26.768,44.16,0.0124
735809.8444,31.625,32.1,25,24,171.375,19,7.25,0.018070126,0.716129032,0.789141414,0.77575,3.781666667,0.06275,0.03125,0.0225,3.89175,7.40175,0.06375,1.92345,96.966325,57.905,2.765,386.43125,26.75,43.4375,-0.14175
735809.8472,31.6,31.675,25,24,171,19.25,7.5,0.017825634,0.716129032,0.789141414,0.734,3.689,0.09,0.051,0.02225,3.887,7.0955,0.08425,1.9275,93.7803,57.6,2.5625,386.73125,26.815,42.81,-0.0575
735809.8503,31.34,32.1,25,23.6,172.6,19,7.6,0.01779241,0.716129032,0.803194993,0.68675,3.6068,0.0734,0.0348,0.025,3.4922,7.2372,0.0456,1.92776,95.77756,56.896,2.458,386.46,26.516,43.38,-0.1196
735809.8534,30.925,32.0625,24.625,23,171.5,19,7.25,0.017340094,0.727520542,0.824275362,0.62425,3.3505,0.07725,0.053,0.03025,3.275,6.25375,0.04725,1.9205,93.1036,55.73,2.3,386.7145,26.125,43.485,0.1265
735809.8653,25.425,45.9875,25.25,20,170.375,18.5,9.375,0.01806389,0.709070857,0.950757576,0.817,3.52475,0.08275,0.12675,0.05175,2.93625,7.08675,0.109,1.905775,65.4629,48.7675,4.58,387.38325,20.995,63.9775,-0.04575
735810.0049,20.5,73.1625,28,20,174.375,19,8.5,0.021353284,0.637480799,0.950757576,0.643333333,3.589,0.134,0.1015,0.03675,2.73425,9.826,0.2455,2.0216,66.27663333,44.025,7.3725,391.73125,17.2175,89.445,-0.007
735810.0076,20.4375,73.525,27.75,20,174.25,19.375,11.125,0.02137058,0.643549335,0.950757576,0.6265,3.453,0.108,0.0835,0.03075,2.5665,10.278,0.2435,1.9916,69.926725,42.4225,8.0825,391.80425,17.29,89.34,0.15175
735810.0108,20.54,72.9,28,20,175,19.2,10.2,0.021286313,0.637480799,0.950757576,0.6172,3.4824,0.1366,0.1014,0.0412,2.4766,10.1728,0.268,2.01462,79.22802,42.654,8.842,390.9382,17.32,88.886,0.079
735810.0139,20.6,72.8375,28,20,174.875,19,9.625,0.021355231,0.637480799,0.950757576,0.57975,3.40025,0.124,0.1255,0.0445,2.3815,10.78475,0.2495,1.9741,80.785,42.9325,8.4225,391,17.42,88.785,0.421666667
735810.0167,20.6625,72.75,27.625,20,174.75,19,10.625,0.021460067,0.646528435,0.950757576,0.558,3.35925,0.14825,0.1225,0.0475,2.835333333,10.136,0.3045,1.940975,79.802925,42.39,7.825,390.45,17.505,88.6175,-0.081
735810.0195,20.775,71.925,27.25,20,175,19.25,11,0.021327347,0.655686408,0.950757576,0.59575,3.40225,0.12325,0.153,0.048,2.77975,10.69075,0.3055,1.9385,82.88303333,42.965,7.56,390.59575,17.5025,88.2025,0.35125
735810.0347,20.4,73.6375,27.5,20,175.5,20.5,14.75,0.021335762,0.649617872,0.950757576,0.6115,3.5225,0.10075,0.10225,0.047,2.369,10.039,0.157,1.957175,105.361575,39.685,8.43,392.8895,17.265,89.48,0.28325
735810.0375,20.35,73.3,27,20,175,20,13.125,0.021172415,0.661754945,0.950757576,0.59025,3.494,0.096,0.08775,0.049333333,2.18525,9.72775,0.158,1.974425,102.56665,39.41,8.6425,392.4375,17.28,89.05,0.30125
735810.0403,20.35,72.925,27.375,20,175.375,19.25,12.125,0.021074717,0.652596972,0.950757576,0.61025,3.436,0.08875,0.09825,0.05225,2.656,9.74325,0.122,2.026875,99.883275,40.8775,8.4675,391.952,17.2925,88.385,0.17725
735810.043,20.3375,72.2625,27,20,174.75,19,10.25,0.020861854,0.661754945,0.950757576,0.65225,3.553,0.07975,0.116666667,0.05,2.083,9.77025,0.1295,2.028375,102.329775,41.51,7.6425,391.579,17.2525,88.025,0.016
735810.0458,20.275,72.9625,27.125,20,174.875,19.25,11.75,0.020977379,0.658665508,0.950757576,0.54425,3.4815,0.1155,0.14775,0.053,2.65425,10.40825,0.19275,2.03905,100.729875,40.3525,7.2375,392.152,17.225,88.43,0.37
735810.0486,20.15,73.4875,28,20,175.5,19.5,13.5,0.020956212,0.637480799,0.950757576,0.542,3.31775,0.09675,0.14175,0.06,2.2465,10.20075,0.19,2.0772,102.927225,39.225,7.29,392.8145,17.2175,88.48,0.1145
735810.0517,20.13,73.3,27.2,19.6,175.5,20,13.4,0.020899106,0.656900116,0.971172249,0.5634,3.3168,0.1492,0.1554,0.053,2.5012,10.3922,0.231,1.97214,107.39662,38.742,7.624,393.1266,17.174,88.442,0.26
735810.0548,20.1125,73.3875,27.75,20,175.625,20,13.875,0.020925347,0.643549335,0.950757576,0.54975,3.29125,0.15325,0.14575,0.05775,2.342,10.8515,0.241,2.006725,107.390575,38.5675,8.105,393.225,17.14,88.67,-0.001
735810.0576,20.0625,74.1125,28,20,176.375,20.5,16.375,0.021005968,0.637480799,0.950757576,0.59575,3.3965,0.17625,0.14475,0.06,2.45425,11.9275,0.26775,2.016775,105.651075,37.4675,8.3475,394.36875,17.195,88.705,0.59575
735810.0604,20,74.6875,28,20,175.5,21,19.875,0.021110617,0.637480799,0.950757576,0.56275,3.40875,0.23,0.162,0.05575,2.40475,12.4715,0.30125,2.033675,109.836425,36.3725,8.65,395.15825,17.21,88.8875,0.27625
735810.0635,20,75.18,28.6,20,175.8,21.8,24.1,0.021240305,0.623920759,0.950757576,0.609,3.431,0.4058,0.1968,0.0714,2.4926,13.4946,0.4188,2.0607,116.59904,35.726,8.968,396.4852,17.21,89.186,0.2924
735810.0666,20.025,75.075,29,20,175,21.75,21.625,0.021246033,0.614880732,0.950757576,0.622,3.47575,0.3985,0.1825,0.05725,2.23125,13.856,0.43325,2.0593,119.51845,36.0725,9.0775,396.26875,17.21,89.245,0.397
735810.0694,20.075,75.475,28.75,20,175.625,22.25,29.375,0.021432773,0.620530748,0.950757576,0.602,3.388,0.338,0.17175,0.05475,2.83575,12.56675,0.39675,2.047875,116.524675,34.5375,9.4,396.93325,17.245,89.365,0.12575
