Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3v,e2vNO2v,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S
735815.971514757,28.6375,31.975,26.125,32.25,172,28.5,41.75,0.0151754317842463,0.72346285789682,0.675990675990676,0.77975,3.36325,0.10425,0.06925,0.03075,3.41375,6.62475,0.112,1.959375,94.203375,43,3.3975,382.08125,24.905,44.91,1.36525
735815.974299769,28.4,32.15,26,31.5,171.875,28,36.25,0.015049490829906,0.726981351981352,0.692662176533144,0.748,3.38275,0.1085,0.06425,0.02525,3.08925,6.10125,0.12725,1.957975,93.433425,43.455,3.4575,382.1875,24.6825,45.015,0.84
735815.977425926,28.12,32.71,26,31,172.5,27.6,36.7,0.0150638923996541,0.726981351981352,0.704005671747607,0.723,3.3302,0.0935,0.061,0.0312,3.4318,6.4108,0.1362,1.9593,94.45142,43.376,3.754,382.625,24.484,45.616,1.5736
735815.980554109,27.925,32.9,26,31,172,27,36.75,0.014980528395647,0.726981351981352,0.704005671747607,0.69,3.27625,0.108,0.0605,0.028,3.08325,6.47475,0.1645,1.967775,93.803275,43.5625,3.585,383.38125,24.2075,46.14,2.415
735815.983681713,27.58,33.4,26.6,31,171.5,27.2,35.2,0.014903526367394,0.710800002466669,0.704005671747607,0.709,3.2904,0.1624,0.0842,0.0302,3.2516,6.6438,0.2494,2.00636,118.13644,42.98,3.16,383.585,24.114,46.642,2.4416
735815.987134259,27.38,33.78,26.6,30.6,172.2,27,35.1,0.0148983597539423,0.710405335405336,0.713685454330616,0.7324,3.2686,0.1356,0.0794,0.0308,3.227,6.861,0.1884,1.9855,117.77332,42.844,3.19,383.9702,24.136,46.298,2.4722
735815.990613426,27.36,33.91,26.2,30.8,172.2,27.4,37.8,0.0149382126981628,0.72145601312268,0.708845563039111,0.7144,3.25,0.0902,0.0728,0.0312,3.1436,6.8214,0.1634,1.98134,105.90622,42.338,3.328,384.3718,24.164,46.368,2.454
735815.994094907,27.44,34.16,26,30.7,172.6,28,37.4,0.0151189282723733,0.726981351981352,0.711225837444769,0.692,3.2698,0.089,0.0686,0.035,2.9956,6.5474,0.0976,1.95314,93.98268,41.366,3.392,384.155,24.204,46.646,0.4038
735815.997204861,27.5,33.0875,25,30,172.5,26.75,30.25,0.0146958570144708,0.756818181818182,0.728205128205128,0.64575,3.15825,0.08,0.055,0.024,2.98475,6.09375,0.0785,1.9293,90.405975,42.1875,3.36,384.95,24.1175,45.3475,0.113
735816.000002894,27.4,32.9625,25,30,172.375,26.25,29.5,0.0145548452411668,0.756818181818182,0.728205128205128,0.680666666666667,3.2405,0.0895,0.07575,0.02975,3.1685,6.15075,0.1185,1.93025,94.217375,41.8475,3.4825,385.35,24.0325,45.4925,0.14325
735816.003115741,27.3,33.18,25,30,172.2,27,31.3,0.014565240372057,0.756818181818182,0.728205128205128,0.758,3.2172,0.1254,0.0722,0.0382,3.2792,6.6376,0.1234,1.95094,97.0881,40.72,4.232,385.7916,24.126,45.33,0.3318
735816.006235533,27.325,33.05,25,30,172,27,32.625,0.0145294005870319,0.756818181818182,0.728205128205128,0.82325,3.323,0.11825,0.0935,0.04175,3.229,6.8395,0.15375,1.975,97.53855,40.8975,4.6425,386.53125,24.1525,45.2225,0.424333333333333
735816.009030672,27.325,33.15,25,30.25,172,27,34.125,0.0145734917980724,0.756818181818182,0.722155264090748,0.82575,3.28025,0.13075,0.09575,0.04975,3.23666666666667,6.71333333333333,0.16975,1.97005,95.3625,40.3725,4.585,386.602,24.26,45.0325,0.3935
735816.012152778,27.35,32.88,25,30,171.4,27,34,0.0144757071147057,0.756818181818182,0.728205128205128,0.6602,3.1728,0.1304,0.1054,0.0422,3.1542,6.2476,0.175,1.95566,96.89592,40.022,4.696,386.455,24.296,44.634,0.1948
735816.015615741,27.42,32.43,25,30,171.8,26.8,32.9,0.0143365128639072,0.756818181818182,0.728205128205128,0.6394,3.1158,0.1192,0.096,0.047,3.1876,6.2078,0.1808,1.9451,97.40766,40.81,4.756,386.1666,24.324,44.092,0.0688
735816.018741319,27.5,31.9125,25,30,172,26,30.875,0.01417395525757,0.756818181818182,0.728205128205128,0.627,3.112,0.18475,0.09,0.035,3.17725,5.86125,0.18,1.94275,94.054175,42.085,3.9825,386.1145,24.325,43.5125,0.03875
735816.034701968,27.45,32.4,25.75,30,172.75,27,34.375,0.0143484151065575,0.73444055944056,0.728205128205128,0.75925,3.232,0.1685,0.19,0.06825,3.48525,6.19475,0.21475,1.984075,98.827625,40.075,5.585,386.29375,24.275,44.3675,0.26525
735816.037497107,27.425,32.4125,25.5,30,171.25,26.75,32.75,0.0143329879129951,0.741899766899767,0.728205128205128,0.8475,3.22275,0.183,0.14825,0.0615,3.4705,6.72775,0.18825,1.993475,97.9876,40.42,4.8175,386.95625,24.295,44.3675,0.14875
735816.04062037,27.34,32.53,26.2,30,172,26.4,32.3,0.0143134819801915,0.72145601312268,0.728205128205128,0.8298,3.2534,0.1664,0.0966,0.0478,3.251,6.4672,0.1892,1.9978,110.30818,40.814,4.192,386.7966,24.364,44.176,0.0704
735816.043742766,27.3,32.475,26,30,171,26,30.25,0.0142557619373885,0.726981351981352,0.728205128205128,0.644,3.16525,0.16275,0.10025,0.038,3.30425,6.1545,0.20425,1.971275,116.1456,41.3225,3.335,385.90625,24.3725,44.1175,0.148
735816.046868056,27.32,32.36,25.8,29.2,171.6,25.6,29.4,0.0142217790477705,0.732948717948718,0.748899835796388,0.654,3.243,0.212,0.1166,0.039,3.1284,6.2642,0.26025,1.99104,111.96602,41.386,3.168,385.9516,24.442,43.75,0.2854
735816.050342593,27.34,32.3,26.2,30,171.2,26,30,0.0142122334954092,0.72145601312268,0.728205128205128,0.6668,3.145,0.2288,0.1268,0.0396,3.2456,6.3642,0.2514,1.99912,120.43964,40.922,3.146,386.025,24.384,44.068,0.4746
735816.053451968,27.25,32.55,26.75,30,171.375,26,30.5,0.0142468322784196,0.706261331261331,0.728205128205128,0.66675,3.15625,0.131,0.09525,0.03725,2.953,6.55375,0.21825,1.99835,133.57365,40.5225,3.545,386.14375,24.2525,44.23,0.4715
735816.056247107,27.125,32.4125,25.25,29,171.125,25.25,29.125,0.0140828658075129,0.749358974358974,0.754073512694202,0.6485,3.13275,0.18825,0.0885,0.0375,3.20275,6.5075,0.218,1.975175,108.15165,40.8575,3.52,386.275,24.18,44.02,0.333
735816.059372685,26.94,32.22,26.6,29.2,171.2,25.2,28,0.0138480951171936,0.710405335405336,0.748899835796388,0.6376,3.098,0.2258,0.1222,0.0404,2.9328,6.2302,0.224,2.00484,130.22986,40.852,3.566,386.79,24.034,43.972,0.227
735816.062837963,26.72,32.04,27,29.2,171.2,25.2,25.5,0.0135936055179217,0.699749324749325,0.748899835796388,0.6116,3.0548,0.1488,0.0828,0.0382,2.9148,6.0358,0.1842,1.98088,138.89158,41.086,3.926,386.945,23.864,43.782,0.0714
735816.065962095,26.575,32.3875,25.875,29,171.5,25,25,0.0136238506604249,0.730922065356028,0.754073512694202,0.6305,3.11866666666667,0.0915,0.0565,0.02975,3.2655,5.90125,0.1005,1.954475,130.326375,41.0225,4.0975,387.2,23.705,44.2175,0.2035
735816.069085648,26.43,32.7,24.2,28.7,171.4,24.2,23.8,0.0136380478774046,0.782676767676768,0.762339725782816,0.6028,3.0944,0.0732,0.0528,0.0288,2.9262,6.095,0.1002,1.92636,97.15976,41.256,3.75,387.325,23.538,44.61,0.2352
735816.072213542,26.125,33.65,24,28,171.75,24.75,26.25,0.0137833442305423,0.789141414141414,0.781789638932496,0.62675,3.23975,0.09625,0.05975,0.028,3.013,6.521,0.12675,1.93905,92.573225,39.935,3.575,388.1875,23.24,45.8775,0.094
735816.075342592,25.82,34.19,24.8,28,171.6,25,26.1,0.0137541402736965,0.763282828282828,0.781789638932496,0.66075,3.2322,0.1482,0.0838,0.0404,3.116,6.8646,0.1694,1.96376,92.34122,39.852,3.708,388.78,23.066,46.534,0.1624
735816.078819444,25.54,35.02,25.4,28,171.4,25,29.2,0.0138556595039248,0.74488344988345,0.781789638932496,0.706,3.3558,0.16,0.0864,0.048,2.949,6.9936,0.1848,2.00514,93.47644,38.564,4.112,389.85,22.814,47.564,0.056
735816.081927083,25.375,35.6875,25,28,171.875,25,30.125,0.0139820180496602,0.756818181818182,0.781789638932496,0.71525,3.33075,0.10975,0.08825,0.04225,3.22275,7.0825,0.12825,1.96275,97.674025,38.36,4.275,390.0145,22.645,48.1775,-0.027
735816.084725116,25.175,36.2,25,27.625,171.875,25,32.125,0.0140148458943531,0.756818181818182,0.79288542145685,0.715,3.45425,0.10275,0.09075,0.039,3.2335,7.576,0.122,1.96305,110.1856,37.9625,4.1675,390.558,22.4425,48.905,0.230666666666667
735816.087844907,24.93,36.78,25,27.2,171.4,25.6,34.4,0.014032769795412,0.756818181818182,0.805604977033548,0.7612,3.4544,0.122,0.1056,0.0426,3.1185,7.3602,0.173,1.9606,114.57772,37.394,3.968,391.4266,22.284,49.286,-0.0124
735816.091310185,24.68,37.3,26.4,28,172,26.6,37.7,0.0140202757661379,0.715930674264008,0.781789638932496,0.856,3.5866,0.146,0.1246,0.0522,3.4316,7.9074,0.1732,1.99418,158.47942,36.014,4.358,392.4516,22.12,49.788,0.1588
735816.094438658,24.525,37.5875,25,28,172.25,26,38.25,0.013997925887936,0.756818181818182,0.781789638932496,0.754,3.5795,0.1105,0.10425,0.0555,3.0485,7.6715,0.206,1.948975,108.170025,35.4275,5.3,392.76675,22.0825,49.9025,0.12125
735816.097564815,24.6,37.22,24.6,27,172.5,26,37.8,0.013923402244295,0.769747474747475,0.811558811558811,0.7752,3.6,0.1208,0.1026,0.051,3.19,7.4946,0.1572,1.94822,98.94654,35.914,5.792,392.3784,22.24,49.002,0.2146
735816.101032407,24.7,37.2,24.2,27,172.2,26,39.3,0.0139994357029638,0.782676767676768,0.811558811558811,0.7892,3.6522,0.1636,0.1192,0.0494,3.2588,7.6508,0.1904,1.94828,97.5766,35.798,5.768,392.98,22.234,49.13,0.1492
735816.104157986,24.775,37.3,27.25,27.75,172.375,27,44.25,0.0141001454739646,0.696256521256521,0.789231932089075,0.9175,3.813,0.309,0.18775,0.0665,3.64725,8.23775,0.34425,2.070375,183.961125,34.6625,6.035,395.1605,22.045,49.9,0.2075
735816.107284722,24.64,37.76,29,28.2,172.8,28.2,48.8,0.0141592177028978,0.65106014057627,0.776246413684837,0.9592,3.8616,0.2234,0.1722,0.0585,3.831,8.6874,0.2906,2.06848,215.9562,33.664,6.712,396.3398,21.822,50.872,0.2316
735816.11075463,24.54,38.42,27,28,173,29,59.4,0.0143206234913183,0.699354657687991,0.781789638932496,0.97,4.0804,0.177,0.173,0.0576,3.417,9.1814,0.2596,2.03842,164.20052,31.672,7.23,399.5552,21.512,52.112,0.262
735816.113878762,24.375,39.1,26.25,28,173.75,29.5,65.25,0.0144307186996343,0.720074678408012,0.781789638932496,1.11275,4.46575,0.15125,0.190333333333333,0.06225,3.506,10.73625,0.22025,2.0205,126.022625,30.83,7.495,403.15425,21.1575,53.5025,0.23775
735816.117003472,24.06,39.88,25,27.8,173.3,29.8,73.3,0.0144430140947178,0.756818181818182,0.787743473457759,0.989,4.2068,0.1494,0.173,0.0612,3.6816,9.9788,0.189,2.0099,101.05472,29.966,7.588,403.9598,20.804,54.816,0.9764
735816.120476852,23.7,40.07,25,28,174.6,28.6,64.3,0.0142007561542395,0.756818181818182,0.781789638932496,0.9076,3.985,0.1838,0.1706,0.0668,3.4464,9.204,0.2314,2.03302,95.92172,32.402,7.338,401.9082,21.198,53.264,2.0732
735816.123605324,23.825,39.95,25.625,28,173.5,29,65.25,0.0142652612723645,0.738381272815235,0.781789638932496,0.9805,4.26025,0.38725,0.226,0.0705,3.78625,10.323,0.357,2.095625,105.7206,32.885,6.835,402.64375,21.395,52.5425,2.53075
735816.126728009,23.82,40.54,28,28.8,174.2,31.4,82.7,0.0144712554789255,0.676082032264828,0.759986286291705,1.0402,4.242,0.194,0.235,0.077,3.5036,10.3416,0.3164,2.12932,191.81976,30.03,7.204,406.8966,21.182,54.006,2.4062
735816.129853877,23.575,41.2875,25.25,28,173.75,30.75,84.625,0.0145223977936229,0.749358974358974,0.781789638932496,0.85575,4.02275,0.151333333333333,0.1835,0.061,3.31225,9.15125,0.216,2.063625,98.2051,31.1325,6.9575,408.22275,20.785,55.02,3.6095
735816.132986111,23.56,41.56,27.8,30,175,32.2,93,0.0146027230453233,0.686882096398225,0.730884353741497,1.1468,4.0932,0.3662,0.3212,0.081,3.7206,11.8968,0.734,2.10456,186.99186,29.856,6.386,413.9532,20.964,55.132,2.186
735816.136447917,22.96,43.7,30,30.2,175.2,36.2,101.8,0.0148097336783163,0.629834054834055,0.723365236913624,1.0022,4.007,0.4474,0.3052,0.0816,3.9806,9.9728,0.533,2.14102,316.7134,28.688,6.796,412.0718,20.126,58.452,2.8386
735816.139921296,23.1,43.36,29.2,30,174.6,33.8,77.4,0.0148204453695693,0.64628330821323,0.728538913811439,1.081,4.0312,0.7784,0.6458,0.182,3.9308,11.8104,0.974,2.2349,201.90986,29.362,6.71,412.08,20.848,56.262,1.6954
735816.143049769,23.4,43.875,30.5,32.75,175.625,33.5,87.375,0.0152703023135465,0.617098403388726,0.665334665334665,1.16675,3.83866666666667,1.55325,0.98275,0.23675,3.9205,11.93475,1.78075,2.241225,114.8059,27.74,6.8525,419.89175,20.875,57.7775,1.56775
735816.146175926,23.46,44.28,31.2,34,176.1,33.6,93.3,0.0154674879636165,0.602761485826002,0.639948287007111,1.1952,3.8732,1.6568,1.1066,0.2844,3.6304,12.3286,2.0434,2.23126,112.87296,27.188,6.594,420.02,20.82,58.234,1.637
735816.149305556,23.5375,44.725,31.25,33.125,176.75,40.25,130.25,0.015695662474307,0.602109807754969,0.657775353122149,1.176,3.96475,0.86325,0.93375,0.2505,3.89125,13.3635,1.44825,2.206475,119.113725,19.28,12.485,424.22925,20.5525,59.995,1.38825
735816.152417824,23.3,45.7,28.6,32.2,176.6,35.6,103.6,0.0158090219672131,0.659370801612181,0.677856994365533,1.1745,3.8468,0.7822,1.2768,0.2802,3.8216,13.9448,1.7924,2.12296,107.54014,26.212,9.706,423.65,20.268,61.34,1.4674
735816.155549769,23,46.9375,28.5,30,176.875,35.5,108.5,0.01594546931098,0.661759217793701,0.728205128205128,1.162,3.9125,0.668,0.5505,0.1525,3.66325,13.296,0.94925,2.200975,107.1383,24.73,7.315,425.17075,19.9775,62.6925,1.506
735816.158681713,22.8,47.07,29,29.6,176.4,35,99.5,0.0157978181504906,0.649817136886102,0.738552482000758,0.9996,3.7282,0.5154,0.415,0.106,3.6226,12.2684,0.661,2.1761,108.2454,25.722,7.456,419.76,20.006,61.77,1.4448
735816.162135417,22.84,47.1,29,29,176.3,34.8,101.1,0.0158462403178654,0.649817136886102,0.754073512694202,1.049,3.8322,0.5602,0.531,0.1712,3.631,13.27925,0.7202,2.17674,105.80926,25.006,7.966,421.4868,20.052,61.75,1.52025
735816.165620371,22.71,48.15,29.8,31.7,176.6,36.4,113.7,0.0160720847389789,0.631983629397423,0.690546463990059,1.0828,3.7226,0.6314,0.905,0.2088,3.831,13.0886,1.8338,2.2271,107.76814,23.392,8.892,424.0498,19.778,63.2,1.3454
735816.169103009,22.68,47.59,29.6,31.2,176,34.8,94.1,0.0158563478391565,0.636442006269593,0.699770766867541,1.0136,3.8158,0.4882,0.5868,0.1728,3.5224,13.1118,0.9952,2.20798,113.6136,26.334,8.986,419.2282,20.078,61.04,1.0062
735816.172213542,22.625,47.775,29,29.25,176,34.5,100.25,0.0158649381506846,0.649817136886102,0.747606416571934,1.079,3.80675,0.4565,0.60025,0.20825,3.604,12.6355,0.89525,2.212625,110.39455,25.16,8.19,421.48125,20.005,61.735,0.849
735816.17534838,22.54,47.92,28.6,29.2,176.9,36.8,109.8,0.015831051195286,0.659370801612181,0.748899835796388,1.0938,3.7852,0.4664,0.8478,0.2078,3.7204,13.3828,1.0012,2.18282,113.45944,21.408,11.106,421.6584,19.906,62.07,0.6606
735816.17881713,22.44,48.24,28,29,175.8,35,97,0.0158401584566303,0.673701298701299,0.75481260939389,1.01,3.6086,0.3532,0.3178,0.1058,3.5656,12.6986,0.4516,2.15032,108.07098,25.326,10.9,420.5734,19.806,62.352,0.899
735816.182290509,22.48,47.4,27.8,27.8,175.3,32,73.6,0.0156023538712786,0.678831970498637,0.787743473457759,0.8924,3.4796,0.2444,0.2444,0.0835,3.225,10.292,0.3478,2.15812,108.06776,28.576,8.91,414.2368,20.108,60.238,0.7606
735816.185752315,22.62,46.46,28.9,27.4,175.6,31.5,63.3,0.0154233130556331,0.661964008425196,0.80006175178589,0.9466,3.565,0.2592,0.2318,0.0812,3.5398,10.0736,0.315,2.24384,110.79135,30.342,7.126,411.8666,20.48,58.664,0.4672
735816.202423611,22.58,46.02,29,28.4,174.8,32.4,78.6,0.015239935162029,0.65106014057627,0.770703188437179,1.0464,3.7224,1.1824,0.6064,0.17,3.9608,11.0782,1.11,2.31032,142.95226,26.55,9.43,413.8316,19.88,60.582,0.507
735816.205890047,22.4,47.48,37.8,33.1,174.3,35.7,88,0.0155524850452078,0.494942046257836,0.658747337984926,1.1396,3.7306,1.5658,1.2538,0.2662,3.9872,10.842,1.994,2.6452,215.39402,24.714,9.78,415.62,19.73,62.162,0.8018
735816.209372685,22.33,47.96,36.6,33.2,175.6,35.4,92.1,0.0156430590370659,0.511045136045136,0.65599498540675,1.3204,3.8128,1.4645,1.7394,0.2908,3.9904,11.1682,1.6182,2.56848,160.26558,24.408,10.278,417.2068,19.794,62.23,0.481
735816.212485533,22.225,48.475,35,33,175.375,36.5,104.125,0.0157100588162799,0.53517316017316,0.66000666000666,1.45525,4.094,1.3065,1.8655,0.28475,3.92325,11.5105,1.37575,2.552175,165.463825,22.76,10.2275,422.69375,19.4,64.055,0.929
735816.215623843,21.95,49.88,35,32.6,176.1,38.6,114.9,0.0158960184894898,0.53517316017316,0.668531468531469,1.393,3.9618,0.976,1.4844,0.2592,3.9624,11.5268,1.1006,2.54056,188.97036,21.966,10.414,423.9898,19.108,65.734,0.685
735816.218738426,21.75,50.6875,33.5,31.75,175.5,38.5,111.75,0.0159575258703817,0.560113163722789,0.686990428925913,1.36675,3.874,1.0305,1.182,0.2545,4.13725,11.4505,1.2155,2.49705,159.4529,21.6875,10.515,424.6855,19.0275,66.33,0.647
735816.221864583,21.63,51.27,33.2,31.2,176,39,117.8,0.0160228046355996,0.565298709015287,0.699468273661822,1.3794,3.984,0.9742,1.2258,0.2508,3.8562,11.2136,1.1242,2.44714,136.22146,20.982,10.702,426.1566,18.888,66.898,0.3952
735816.225,21.5,52.2375,32,30.5,177,39,117.625,0.016195707243245,0.587417429426227,0.716105399976368,1.47175,3.91675,0.73875,1.48775,0.2595,4.182,11.0495,0.93975,2.386275,146.816,20.6225,10.845,424.53125,18.8175,67.545,0.35175
735816.228115741,21.52,52.32,33.6,30.8,175.6,40.2,108.7,0.0162411037142832,0.55838464862529,0.708845563039111,1.4338,3.9158,0.8028,1.51,0.2572,4.2162,10.4516,0.9562,2.36382,184.88374,21.334,12.212,421.2516,19.188,66.072,0.4244
735816.231247107,21.725,51.5,33.125,30.25,175.625,37.25,94.125,0.0161884023640293,0.566694817363267,0.722155264090748,1.46833333333333,3.84825,0.77975,1.553,0.24825,3.89025,9.851,0.9425,2.285275,154.3342,23.6225,11.475,417.86875,19.495,64.5275,0.682
735816.234366898,21.92,50.3,32,31,175.5,36,91.7,0.0160008080300539,0.587121212121212,0.704005671747607,1.5064,3.8646,0.7942,1.9236,0.3062,4.2498,9.96,0.9632,2.27106,151.05806,23.986,10.812,415.4634,19.766,63.308,0.5756
735816.237488426,22.075,49.925,32.25,31,176,36.75,97.5,0.0160329012728197,0.58252984389348,0.704005671747607,1.60175,3.86925,0.944,1.957,0.313,4.13075,10.3535,1.091,2.3077,146.285,23.1125,10.8925,416.596,19.67,63.78,0.65
735816.24062037,21.99,50.32,33.6,31.4,175.2,37.4,105.6,0.0160758864169113,0.55838464862529,0.694930875576037,1.613,3.904,0.987,1.978,0.3234,4.445,10.703,1.1808,2.35886,144.85678,22.082,10.978,420.2268,19.308,65.58,0.347
735816.244097222,21.82,50.61,32.2,31.2,175.8,37.6,104.7,0.0160016347529368,0.584138129614238,0.699468273661822,1.6926,3.8222,0.7016,2.096,0.3142,4.4882,9.911,0.9572,2.28512,139.59418,22.212,11.142,415.8416,19.32,65.08,0.6702
735816.247203415,21.9,50.05,31.25,30.75,174.625,38.25,105.25,0.015902076532994,0.601783968719453,0.710055535861987,1.57675,3.85675,0.64675,1.605,0.274,4.0235,9.923,0.784,2.286825,137.297725,21.465,12.69,414.63125,19.5625,63.8075,0.23125
735816.249998553,21.925,49.8625,30.25,29.5,174.875,37,100.375,0.015866740912526,0.622311827956989,0.741139320449665,1.54525,3.92725,0.5655,1.346,0.26125,3.63,9.882,0.747,2.214025,130.794,22.625,12.2775,413.47075,19.5325,63.8675,0.533
735816.253116898,21.9,50.08,30,29.2,175,37,101.7,0.0159116082471996,0.627525252525253,0.748899835796388,1.4818,3.9004,0.542,1.1384,0.2688,3.9898,9.9592,0.7488,2.2155,144.39562,22.396,11.894,413.93,19.462,64.164,0.5182
735816.256238426,21.9,50.3,30,29,175,36.25,95.75,0.0159815074847073,0.627525252525253,0.754073512694202,1.42775,3.954,0.493,0.9295,0.26625,3.57425,10.0535,0.73375,2.21675,151.820725,23.33,11.1925,414.74375,19.405,64.535,0.40475
735816.259029225,21.825,50.4375,30,29,174.625,36,95.625,0.0159519734451764,0.627525252525253,0.754073512694202,1.47,4.03075,0.9985,1.137,0.284,3.98925,10.156,1.253,2.256525,161.786975,23.135,10.7375,415.175,19.3675,64.6325,0.5075
735816.262150463,21.8,50.4,38.3,32,175.2,36.6,95,0.0159156840551751,0.490870995722139,0.682171162171162,1.4754,3.9662,1.2078,1.0266,0.29175,4.034,9.6314,1.3396,2.5037,156.26042,22.826,11.098,415.8116,19.33,64.554,0.2946
735816.265271991,21.875,49.55,33,30,174.25,35,85,0.0157192029619743,0.571204468931742,0.728622360213016,1.5345,4.00875,0.49125,0.877,0.2525,4.122,9.55225,0.6795,2.2107,147.30645,24.5075,11.18,411.51675,19.7175,62.4275,0.2915
735816.268402778,22,49.23,30,29,173.9,35,88.3,0.0157373837116949,0.627525252525253,0.754073512694202,1.6208,3.9828,1.7854,1.42625,0.3136,4.1974,9.7052,2.0956,2.23646,146.94366,23.884,10.834,412.5568,19.736,62.568,0.469
735816.271516204,22,49.275,39,32.25,174.625,36.75,93.25,0.0157517688887623,0.48226599774785,0.677369689134395,1.69475,3.97175,1.0895,1.4015,0.28525,4.8695,9.89175,1.037,2.570575,311.33915,23.035,11.2825,416.11025,19.685,62.8475,0.424
735816.274658565,22,49.18,45,35.4,175,36.6,93.6,0.0157214001816201,0.413394658352375,0.614665688137603,1.8478,4.0754,1.481,1.7072,0.3106,5.3526,9.8456,1.615,2.53364,268.52216,23.316,11.454,414.9166,19.754,62.41,0.3614
735816.277777778,21.925,49.475,54.75,40.25,175.5,41.625,107.375,0.0157431195928404,0.335368475519991,0.537228625033503,2.0545,4.12275,2.36475,1.93,0.336,5.90725,9.61425,1.78,2.936775,794.08385,20.9675,12.2775,423.64575,19.4475,63.7925,0.371
735816.280895834,21.7,50.12,53,38,176.5,67,115.5,0.0157307920318379,0.348265350304944,0.571550838717818,2.2462,4.182,0.8026,2.4374,0.3246,5.1158,9.1472,0.9562,2.72056,1482.2978,21.71,13.454,420.7266,19.402,63.296,0.5114
735816.284364583,21.62,50.58,46.6,34.5,176.2,73.1,120.6,0.0157970984490853,0.399178583287809,0.630576878282886,2.1668,4.1434,1.158,2.5378,0.3356,5.0772,9.8952,0.9814,2.61688,1293.07966,20.486,13.38,424.0232,19.328,63.804,0.4384
735816.287488426,21.1375,52.2875,28.75,30.25,175.75,49.5,124.5,0.015853715177641,0.656943862589024,0.722155264090748,1.99875,4.2685,0.492,3.66725,0.56675,4.44625,10.207,1.77675,2.16455,271.543,19.475,12.1075,423.76875,18.3275,68.085,0.6665
